SNAPSHOT 1 — BACKEND ROUTE MAP
METHOD | FULL PATH | FILE:LINE | CONTROLLER FUNCTION | FUNCTION EXISTS? (Y/N)
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeMonitoring.js:50 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeMonitoring.js:51 | ../../../../../shared/utils/logger
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeMonitoring.js:52 | ../../../../../shared/utils/statusUtils
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeSystemMonitoring.js:91 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeSystemMonitoring.js:92 | ../../../../../shared/utils/logger
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeSystemMonitoring.js:93 | ../../../../../shared/utils/websocket
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeSystemMonitoring.js:94 | ../../../../../shared/utils/statusUtils
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemHealth.js:45 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemHealth.js:46 | ../../../../../shared/utils/logger
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemHealth.js:47 | ../../../../../shared/utils/statusUtils
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemMonitoring.js:66 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemMonitoring.js:67 | ../../../../../shared/utils/logger
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemMonitoring.js:68 | ../../../../../shared/utils/statusUtils
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/sessions/SessionManagement.js:89 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/sessions/SessionManagement.js:90 | ../../../../../shared/utils/logger
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/sessions/SessionManagement.js:91 | ../../../../../shared/utils/statusUtils
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/sessions/SessionManagement.js:92 | ../../../../../shared/components/ui/SkeletonLoader
/frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:3 | ../../../../layouts/SupraAdminLayout
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:4 | ../../../../shared/utils/setupMockAuth
/backend/src/modules/admin/routes/supra-admin/dashboard.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/backend/src/modules/tenant/routes/dashboard.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/frontend/src/features/admin/pages/SupraAdmin/dashboard/Dashboard.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/frontend/src/features/admin/pages/SupraAdmin/dashboard/SupraAdminDashboard.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/frontend/src/features/dashboard/pages/Dashboard.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:5 | ./dashboard/SupraAdminDashboard
/backend/src/modules/admin/routes/supra-admin/tenants.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:6 | ./tenants/TenantManagement
/frontend/src/features/admin/pages/SupraAdmin/tenants/TenantManagement.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:6 | ./tenants/TenantManagement
/backend/src/modules/admin/routes/supra-admin/billing.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:7 | ./billing/BillingManagement
/backend/src/modules/business/routes/billing.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:7 | ./billing/BillingManagement
/backend/src/modules/tenant/routes/billing.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:7 | ./billing/BillingManagement
/frontend/src/features/admin/pages/SupraAdmin/billing/BillingManagement.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:7 | ./billing/BillingManagement
/frontend/src/features/admin/pages/SupraAdmin/analytics/Analytics.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:8 | ./analytics/Analytics
/backend/src/modules/admin/routes/supra-admin/users.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:9 | ./users/Users
/backend/src/modules/auth/routes/users.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:9 | ./users/Users
/frontend/src/features/admin/pages/SupraAdmin/users/Users.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:9 | ./users/Users
/frontend/src/features/admin/pages/SupraAdmin/Users.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:9 | ./users/Users
/backend/src/modules/auth/routes/sessions.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:10 | ./sessions/SessionManagement
/frontend/src/features/admin/pages/SupraAdmin/sessions/SessionManagement.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:10 | ./sessions/SessionManagement
/backend/src/modules/admin/routes/supra-admin/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:11 | ./departments/DepartmentAccess
/backend/src/modules/tenant/routes/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:11 | ./departments/DepartmentAccess
/frontend/src/features/admin/pages/SupraAdmin/departments/DepartmentAccess.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:11 | ./departments/DepartmentAccess
/backend/src/modules/admin/routes/supra-admin/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:12 | ./departments/Departments
/backend/src/modules/tenant/routes/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:12 | ./departments/Departments
/frontend/src/features/admin/pages/SupraAdmin/departments/Departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:12 | ./departments/Departments
/frontend/src/features/admin/pages/SupraAdmin/analytics/Analytics.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:13 | ./analytics/SessionAnalytics
/frontend/src/features/admin/pages/SupraAdmin/analytics/SessionAnalytics.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:13 | ./analytics/SessionAnalytics
/frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemMonitoring.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:14 | ./monitoring/SystemMonitoring
/frontend/src/features/admin/pages/SupraAdmin/monitoring/SystemHealth.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:15 | ./monitoring/SystemHealth
/frontend/src/features/admin/pages/SupraAdmin/infrastructure/Infrastructure.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:16 | ./infrastructure/Infrastructure
/frontend/src/features/admin/pages/SupraAdmin/settings/Settings.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:17 | ./settings/Settings
/backend/src/modules/admin/routes/supra-admin/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:18 | ./departments/DepartmentManagement
/backend/src/modules/tenant/routes/departments.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:18 | ./departments/DepartmentManagement
/frontend/src/features/admin/pages/SupraAdmin/departments/DepartmentManagement.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:18 | ./departments/DepartmentManagement
/frontend/src/features/admin/pages/SupraAdmin/erp/ERPManagement.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:19 | ./erp/ERPManagement
/frontend/src/features/admin/pages/SupraAdmin/monitoring/RealTimeMonitoring.js | /frontend/src/features/admin/pages/SupraAdmin/SupraAdmin.js:20 | ./monitoring/RealTimeMonitoring
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/users/Users.js:20 | ../../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SupraAdmin/Users.js:20 | ../../../../shared/utils/apiClient
/backend/src/modules/admin/routes/admin.js | /frontend/src/features/admin/pages/system-admin/SystemIntegrations.js:2 | ../../../../features/admin/components/admin/AdminPageTemplate
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/admin/pages/SystemAdmin.js:3 | ../../../shared/hooks/useRoleBasedUI
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/auth/components/SoftwareHouseNavbar.js:4 | ../../../shared/components/ui/ThemeToggle
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/auth/pages/InviteAccept.js:4 | ../../../shared/services/tenant/tenant-api.service
/frontend/src/features/auth/pages/Login.js | /frontend/src/features/auth/pages/Login.js:4 | ../components/LoginNavbar
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/auth/pages/SupraAdminLogin.js:5 | ../../../shared/components/ui/ThemeToggle
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/dashboard/pages/ExecutiveDashboard.js:40 | ../../../shared/components/feedback/LoadingSpinner
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/dashboard/pages/ExecutiveDashboard.js:41 | ../../../shared/components/feedback/ErrorState
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/dashboard/pages/ExecutiveDashboard.js:42 | ../../../shared/components/feedback/EmptyState
/frontend/src/features/tenant/pages/tenant/org/projects/components/EmptyState.js | /frontend/src/features/dashboard/pages/ExecutiveDashboard.js:42 | ../../../shared/components/feedback/EmptyState
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/dashboard/pages/SoftwareHouseDashboard.js:19 | ../../../shared/services/industry/softwareHouseApi
/backend/src/modules/tenant/routes/softwareHouse.js | /frontend/src/features/dashboard/pages/SoftwareHouseDashboard.js:19 | ../../../shared/services/industry/softwareHouseApi
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AdminAttendanceDashboard.js:20 | ./EmployeeAttendanceList
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AdminAttendanceDashboard.js:21 | ./AttendanceManagement
/frontend/src/features/tenant/pages/tenant/org/hr/AttendanceManagement.js | /frontend/src/features/employees/components/Attendance/AdminAttendanceDashboard.js:21 | ./AttendanceManagement
/frontend/src/features/tenant/pages/tenant/org/software-house/hr/AttendanceManagement.js | /frontend/src/features/employees/components/Attendance/AdminAttendanceDashboard.js:21 | ./AttendanceManagement
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AdminAttendanceDashboard.js:22 | ./AttendanceApproval
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AttendanceDashboard.js:19 | ./AttendanceCheckInOut
/frontend/src/features/admin/pages/SupraAdmin/analytics/Analytics.js | /frontend/src/features/employees/components/Attendance/AttendanceDashboard.js:20 | ./AttendanceAnalytics
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AttendanceDashboard.js:20 | ./AttendanceAnalytics
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AttendanceDashboard.js:21 | ./AttendanceSecurity
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/AttendanceDashboard.js:22 | ./AttendanceReports
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/components/Attendance/SimpleAdminCheckInOut.js:6 | ./AttendanceCalendar
/frontend/src/features/admin/pages/SupraAdmin/analytics/Analytics.js | /frontend/src/features/employees/components/Attendance/SoftwareHouseAttendance.js:44 | ./ProductivityAnalytics
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/employees/pages/Attendance.js:2 | ../components/Attendance/SimpleAdminCheckInOut
/backend/src/modules/admin/routes/supra-admin/shared.js | /frontend/src/features/employees/pages/Employees.js:17 | ../../../shared/components/forms/EmployeeForm
